,subject,age,age_group,run,item_id,triplet_id,beta_path
1487,temple093,10.27671233,10-12yo,4,12,4,/scratch/09123/ofriend/movie_scan/sub-temple093/betaseries/betaOUT_collector_run-4_ev-012_MNI.nii.gz
1488,temple094,8.375342466,7-9yo,1,1,1,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-1_ev-001_MNI.nii.gz
1489,temple094,8.375342466,7-9yo,1,2,1,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-1_ev-002_MNI.nii.gz
1490,temple094,8.375342466,7-9yo,1,3,1,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-1_ev-003_MNI.nii.gz
1491,temple094,8.375342466,7-9yo,1,4,2,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-1_ev-004_MNI.nii.gz
1492,temple094,8.375342466,7-9yo,1,5,2,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-1_ev-005_MNI.nii.gz
1493,temple094,8.375342466,7-9yo,1,6,2,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-1_ev-006_MNI.nii.gz
1494,temple094,8.375342466,7-9yo,1,7,3,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-1_ev-007_MNI.nii.gz
1495,temple094,8.375342466,7-9yo,1,8,3,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-1_ev-008_MNI.nii.gz
1496,temple094,8.375342466,7-9yo,1,9,3,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-1_ev-009_MNI.nii.gz
1497,temple094,8.375342466,7-9yo,1,10,4,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-1_ev-010_MNI.nii.gz
1498,temple094,8.375342466,7-9yo,1,11,4,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-1_ev-011_MNI.nii.gz
1499,temple094,8.375342466,7-9yo,1,12,4,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-1_ev-012_MNI.nii.gz
1500,temple094,8.375342466,7-9yo,2,1,1,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-2_ev-001_MNI.nii.gz
1501,temple094,8.375342466,7-9yo,2,2,1,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-2_ev-002_MNI.nii.gz
1502,temple094,8.375342466,7-9yo,2,3,1,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-2_ev-003_MNI.nii.gz
1503,temple094,8.375342466,7-9yo,2,4,2,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-2_ev-004_MNI.nii.gz
1504,temple094,8.375342466,7-9yo,2,5,2,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-2_ev-005_MNI.nii.gz
1505,temple094,8.375342466,7-9yo,2,6,2,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-2_ev-006_MNI.nii.gz
1506,temple094,8.375342466,7-9yo,2,7,3,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-2_ev-007_MNI.nii.gz
1507,temple094,8.375342466,7-9yo,2,8,3,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-2_ev-008_MNI.nii.gz
1508,temple094,8.375342466,7-9yo,2,9,3,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-2_ev-009_MNI.nii.gz
1509,temple094,8.375342466,7-9yo,2,10,4,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-2_ev-010_MNI.nii.gz
1510,temple094,8.375342466,7-9yo,2,11,4,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-2_ev-011_MNI.nii.gz
1511,temple094,8.375342466,7-9yo,2,12,4,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-2_ev-012_MNI.nii.gz
1512,temple094,8.375342466,7-9yo,3,1,1,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-3_ev-001_MNI.nii.gz
1513,temple094,8.375342466,7-9yo,3,2,1,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-3_ev-002_MNI.nii.gz
1514,temple094,8.375342466,7-9yo,3,3,1,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-3_ev-003_MNI.nii.gz
1515,temple094,8.375342466,7-9yo,3,4,2,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-3_ev-004_MNI.nii.gz
1516,temple094,8.375342466,7-9yo,3,5,2,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-3_ev-005_MNI.nii.gz
1517,temple094,8.375342466,7-9yo,3,6,2,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-3_ev-006_MNI.nii.gz
1518,temple094,8.375342466,7-9yo,3,7,3,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-3_ev-007_MNI.nii.gz
1519,temple094,8.375342466,7-9yo,3,8,3,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-3_ev-008_MNI.nii.gz
1520,temple094,8.375342466,7-9yo,3,9,3,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-3_ev-009_MNI.nii.gz
1521,temple094,8.375342466,7-9yo,3,10,4,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-3_ev-010_MNI.nii.gz
1522,temple094,8.375342466,7-9yo,3,11,4,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-3_ev-011_MNI.nii.gz
1523,temple094,8.375342466,7-9yo,3,12,4,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-3_ev-012_MNI.nii.gz
1524,temple094,8.375342466,7-9yo,4,1,1,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-4_ev-001_MNI.nii.gz
1525,temple094,8.375342466,7-9yo,4,2,1,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-4_ev-002_MNI.nii.gz
1526,temple094,8.375342466,7-9yo,4,3,1,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-4_ev-003_MNI.nii.gz
1527,temple094,8.375342466,7-9yo,4,4,2,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-4_ev-004_MNI.nii.gz
1528,temple094,8.375342466,7-9yo,4,5,2,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-4_ev-005_MNI.nii.gz
1529,temple094,8.375342466,7-9yo,4,6,2,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-4_ev-006_MNI.nii.gz
1530,temple094,8.375342466,7-9yo,4,7,3,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-4_ev-007_MNI.nii.gz
1531,temple094,8.375342466,7-9yo,4,8,3,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-4_ev-008_MNI.nii.gz
1532,temple094,8.375342466,7-9yo,4,9,3,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-4_ev-009_MNI.nii.gz
1533,temple094,8.375342466,7-9yo,4,10,4,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-4_ev-010_MNI.nii.gz
1534,temple094,8.375342466,7-9yo,4,11,4,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-4_ev-011_MNI.nii.gz
1535,temple094,8.375342466,7-9yo,4,12,4,/scratch/09123/ofriend/movie_scan/sub-temple094/betaseries/betaOUT_collector_run-4_ev-012_MNI.nii.gz
1536,temple095,8.038356164,7-9yo,1,1,1,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-1_ev-001_MNI.nii.gz
1537,temple095,8.038356164,7-9yo,1,2,1,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-1_ev-002_MNI.nii.gz
1538,temple095,8.038356164,7-9yo,1,3,1,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-1_ev-003_MNI.nii.gz
1539,temple095,8.038356164,7-9yo,1,4,2,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-1_ev-004_MNI.nii.gz
1540,temple095,8.038356164,7-9yo,1,5,2,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-1_ev-005_MNI.nii.gz
1541,temple095,8.038356164,7-9yo,1,6,2,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-1_ev-006_MNI.nii.gz
1542,temple095,8.038356164,7-9yo,1,7,3,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-1_ev-007_MNI.nii.gz
1543,temple095,8.038356164,7-9yo,1,8,3,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-1_ev-008_MNI.nii.gz
1544,temple095,8.038356164,7-9yo,1,9,3,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-1_ev-009_MNI.nii.gz
1545,temple095,8.038356164,7-9yo,1,10,4,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-1_ev-010_MNI.nii.gz
1546,temple095,8.038356164,7-9yo,1,11,4,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-1_ev-011_MNI.nii.gz
1547,temple095,8.038356164,7-9yo,1,12,4,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-1_ev-012_MNI.nii.gz
1548,temple095,8.038356164,7-9yo,2,1,1,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-2_ev-001_MNI.nii.gz
1549,temple095,8.038356164,7-9yo,2,2,1,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-2_ev-002_MNI.nii.gz
1550,temple095,8.038356164,7-9yo,2,3,1,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-2_ev-003_MNI.nii.gz
1551,temple095,8.038356164,7-9yo,2,4,2,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-2_ev-004_MNI.nii.gz
1552,temple095,8.038356164,7-9yo,2,5,2,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-2_ev-005_MNI.nii.gz
1553,temple095,8.038356164,7-9yo,2,6,2,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-2_ev-006_MNI.nii.gz
1554,temple095,8.038356164,7-9yo,2,7,3,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-2_ev-007_MNI.nii.gz
1555,temple095,8.038356164,7-9yo,2,8,3,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-2_ev-008_MNI.nii.gz
1556,temple095,8.038356164,7-9yo,2,9,3,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-2_ev-009_MNI.nii.gz
1557,temple095,8.038356164,7-9yo,2,10,4,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-2_ev-010_MNI.nii.gz
1558,temple095,8.038356164,7-9yo,2,11,4,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-2_ev-011_MNI.nii.gz
1559,temple095,8.038356164,7-9yo,2,12,4,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-2_ev-012_MNI.nii.gz
1560,temple095,8.038356164,7-9yo,3,1,1,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-3_ev-001_MNI.nii.gz
1561,temple095,8.038356164,7-9yo,3,2,1,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-3_ev-002_MNI.nii.gz
1562,temple095,8.038356164,7-9yo,3,3,1,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-3_ev-003_MNI.nii.gz
1563,temple095,8.038356164,7-9yo,3,4,2,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-3_ev-004_MNI.nii.gz
1564,temple095,8.038356164,7-9yo,3,5,2,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-3_ev-005_MNI.nii.gz
1565,temple095,8.038356164,7-9yo,3,6,2,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-3_ev-006_MNI.nii.gz
1566,temple095,8.038356164,7-9yo,3,7,3,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-3_ev-007_MNI.nii.gz
1567,temple095,8.038356164,7-9yo,3,8,3,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-3_ev-008_MNI.nii.gz
1568,temple095,8.038356164,7-9yo,3,9,3,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-3_ev-009_MNI.nii.gz
1569,temple095,8.038356164,7-9yo,3,10,4,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-3_ev-010_MNI.nii.gz
1570,temple095,8.038356164,7-9yo,3,11,4,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-3_ev-011_MNI.nii.gz
1571,temple095,8.038356164,7-9yo,3,12,4,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-3_ev-012_MNI.nii.gz
1572,temple095,8.038356164,7-9yo,4,1,1,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-4_ev-001_MNI.nii.gz
1573,temple095,8.038356164,7-9yo,4,2,1,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-4_ev-002_MNI.nii.gz
1574,temple095,8.038356164,7-9yo,4,3,1,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-4_ev-003_MNI.nii.gz
1575,temple095,8.038356164,7-9yo,4,4,2,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-4_ev-004_MNI.nii.gz
1576,temple095,8.038356164,7-9yo,4,5,2,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-4_ev-005_MNI.nii.gz
1577,temple095,8.038356164,7-9yo,4,6,2,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-4_ev-006_MNI.nii.gz
1578,temple095,8.038356164,7-9yo,4,7,3,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-4_ev-007_MNI.nii.gz
1579,temple095,8.038356164,7-9yo,4,8,3,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-4_ev-008_MNI.nii.gz
1580,temple095,8.038356164,7-9yo,4,9,3,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-4_ev-009_MNI.nii.gz
1581,temple095,8.038356164,7-9yo,4,10,4,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-4_ev-010_MNI.nii.gz
1582,temple095,8.038356164,7-9yo,4,11,4,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-4_ev-011_MNI.nii.gz
1583,temple095,8.038356164,7-9yo,4,12,4,/scratch/09123/ofriend/movie_scan/sub-temple095/betaseries/betaOUT_collector_run-4_ev-012_MNI.nii.gz
1584,temple096,11.40273973,10-12yo,1,1,1,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-1_ev-001_MNI.nii.gz
1585,temple096,11.40273973,10-12yo,1,2,1,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-1_ev-002_MNI.nii.gz
1586,temple096,11.40273973,10-12yo,1,3,1,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-1_ev-003_MNI.nii.gz
1587,temple096,11.40273973,10-12yo,1,4,2,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-1_ev-004_MNI.nii.gz
1588,temple096,11.40273973,10-12yo,1,5,2,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-1_ev-005_MNI.nii.gz
1589,temple096,11.40273973,10-12yo,1,6,2,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-1_ev-006_MNI.nii.gz
1590,temple096,11.40273973,10-12yo,1,7,3,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-1_ev-007_MNI.nii.gz
1591,temple096,11.40273973,10-12yo,1,8,3,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-1_ev-008_MNI.nii.gz
1592,temple096,11.40273973,10-12yo,1,9,3,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-1_ev-009_MNI.nii.gz
1593,temple096,11.40273973,10-12yo,1,10,4,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-1_ev-010_MNI.nii.gz
1594,temple096,11.40273973,10-12yo,1,11,4,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-1_ev-011_MNI.nii.gz
1595,temple096,11.40273973,10-12yo,1,12,4,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-1_ev-012_MNI.nii.gz
1596,temple096,11.40273973,10-12yo,2,1,1,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-2_ev-001_MNI.nii.gz
1597,temple096,11.40273973,10-12yo,2,2,1,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-2_ev-002_MNI.nii.gz
1598,temple096,11.40273973,10-12yo,2,3,1,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-2_ev-003_MNI.nii.gz
1599,temple096,11.40273973,10-12yo,2,4,2,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-2_ev-004_MNI.nii.gz
1600,temple096,11.40273973,10-12yo,2,5,2,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-2_ev-005_MNI.nii.gz
1601,temple096,11.40273973,10-12yo,2,6,2,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-2_ev-006_MNI.nii.gz
1602,temple096,11.40273973,10-12yo,2,7,3,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-2_ev-007_MNI.nii.gz
1603,temple096,11.40273973,10-12yo,2,8,3,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-2_ev-008_MNI.nii.gz
1604,temple096,11.40273973,10-12yo,2,9,3,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-2_ev-009_MNI.nii.gz
1605,temple096,11.40273973,10-12yo,2,10,4,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-2_ev-010_MNI.nii.gz
1606,temple096,11.40273973,10-12yo,2,11,4,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-2_ev-011_MNI.nii.gz
1607,temple096,11.40273973,10-12yo,2,12,4,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-2_ev-012_MNI.nii.gz
1608,temple096,11.40273973,10-12yo,3,1,1,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-3_ev-001_MNI.nii.gz
1609,temple096,11.40273973,10-12yo,3,2,1,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-3_ev-002_MNI.nii.gz
1610,temple096,11.40273973,10-12yo,3,3,1,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-3_ev-003_MNI.nii.gz
1611,temple096,11.40273973,10-12yo,3,4,2,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-3_ev-004_MNI.nii.gz
1612,temple096,11.40273973,10-12yo,3,5,2,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-3_ev-005_MNI.nii.gz
1613,temple096,11.40273973,10-12yo,3,6,2,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-3_ev-006_MNI.nii.gz
1614,temple096,11.40273973,10-12yo,3,7,3,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-3_ev-007_MNI.nii.gz
1615,temple096,11.40273973,10-12yo,3,8,3,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-3_ev-008_MNI.nii.gz
1616,temple096,11.40273973,10-12yo,3,9,3,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-3_ev-009_MNI.nii.gz
1617,temple096,11.40273973,10-12yo,3,10,4,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-3_ev-010_MNI.nii.gz
1618,temple096,11.40273973,10-12yo,3,11,4,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-3_ev-011_MNI.nii.gz
1619,temple096,11.40273973,10-12yo,3,12,4,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-3_ev-012_MNI.nii.gz
1620,temple096,11.40273973,10-12yo,4,1,1,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-4_ev-001_MNI.nii.gz
1621,temple096,11.40273973,10-12yo,4,2,1,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-4_ev-002_MNI.nii.gz
1622,temple096,11.40273973,10-12yo,4,3,1,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-4_ev-003_MNI.nii.gz
1623,temple096,11.40273973,10-12yo,4,4,2,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-4_ev-004_MNI.nii.gz
1624,temple096,11.40273973,10-12yo,4,5,2,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-4_ev-005_MNI.nii.gz
1625,temple096,11.40273973,10-12yo,4,6,2,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-4_ev-006_MNI.nii.gz
1626,temple096,11.40273973,10-12yo,4,7,3,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-4_ev-007_MNI.nii.gz
1627,temple096,11.40273973,10-12yo,4,8,3,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-4_ev-008_MNI.nii.gz
1628,temple096,11.40273973,10-12yo,4,9,3,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-4_ev-009_MNI.nii.gz
1629,temple096,11.40273973,10-12yo,4,10,4,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-4_ev-010_MNI.nii.gz
1630,temple096,11.40273973,10-12yo,4,11,4,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-4_ev-011_MNI.nii.gz
1631,temple096,11.40273973,10-12yo,4,12,4,/scratch/09123/ofriend/movie_scan/sub-temple096/betaseries/betaOUT_collector_run-4_ev-012_MNI.nii.gz
1632,temple097,7.802739726,7-9yo,1,1,1,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-1_ev-001_MNI.nii.gz
1633,temple097,7.802739726,7-9yo,1,2,1,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-1_ev-002_MNI.nii.gz
1634,temple097,7.802739726,7-9yo,1,3,1,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-1_ev-003_MNI.nii.gz
1635,temple097,7.802739726,7-9yo,1,4,2,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-1_ev-004_MNI.nii.gz
1636,temple097,7.802739726,7-9yo,1,5,2,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-1_ev-005_MNI.nii.gz
1637,temple097,7.802739726,7-9yo,1,6,2,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-1_ev-006_MNI.nii.gz
1638,temple097,7.802739726,7-9yo,1,7,3,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-1_ev-007_MNI.nii.gz
1639,temple097,7.802739726,7-9yo,1,8,3,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-1_ev-008_MNI.nii.gz
1640,temple097,7.802739726,7-9yo,1,9,3,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-1_ev-009_MNI.nii.gz
1641,temple097,7.802739726,7-9yo,1,10,4,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-1_ev-010_MNI.nii.gz
1642,temple097,7.802739726,7-9yo,1,11,4,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-1_ev-011_MNI.nii.gz
1643,temple097,7.802739726,7-9yo,1,12,4,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-1_ev-012_MNI.nii.gz
1644,temple097,7.802739726,7-9yo,2,1,1,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-2_ev-001_MNI.nii.gz
1645,temple097,7.802739726,7-9yo,2,2,1,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-2_ev-002_MNI.nii.gz
1646,temple097,7.802739726,7-9yo,2,3,1,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-2_ev-003_MNI.nii.gz
1647,temple097,7.802739726,7-9yo,2,4,2,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-2_ev-004_MNI.nii.gz
1648,temple097,7.802739726,7-9yo,2,5,2,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-2_ev-005_MNI.nii.gz
1649,temple097,7.802739726,7-9yo,2,6,2,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-2_ev-006_MNI.nii.gz
1650,temple097,7.802739726,7-9yo,2,7,3,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-2_ev-007_MNI.nii.gz
1651,temple097,7.802739726,7-9yo,2,8,3,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-2_ev-008_MNI.nii.gz
1652,temple097,7.802739726,7-9yo,2,9,3,/scratch/09123/ofriend/movie_scan/sub-temple097/betaseries/betaOUT_collector_run-2_ev-009_MNI.nii.gz
